# data/predictors/_/HBSe_20161221T010133.prd:
# className='', T=38265, P=36
k1,k2,k3
-0.101334,0.288241,-0.174873
-0.146459,0.24773,-0.138856
-0.137604,0.281375,-0.14581
-0.192225,0.293795,-0.16022
-0.175152,0.349059,-0.192471
-0.12233,0.303752,-0.183798
-0.100914,0.337029,-0.147381
-0.0803198,0.329308,-0.105872
-0.131188,0.300296,-0.115785
-0.181275,0.308992,-0.130505
-0.156093,0.296307,-0.0962379
-0.16421,0.311118,-0.10512
-0.195403,0.276057,-0.0798248
-0.208506,0.276027,-0.146841
-0.248325,0.335599,-0.156981
-0.226095,0.244673,-0.216518
-0.241915,0.235311,-0.238383
-0.21897,0.252732,-0.190712
-0.178823,0.18911,-0.167019
-0.137528,0.273351,-0.177722
-0.13763,0.332412,-0.153865
-0.143801,0.283201,-0.217694
-0.216075,0.254439,-0.220342
-0.247578,0.274582,-0.204114
-0.218812,0.333977,-0.118825
-0.143651,0.313265,-0.128626
-0.227521,0.295909,-0.151976
-0.162258,0.278216,-0.145112
-0.115499,0.299539,-0.142885
-0.127044,0.269443,-0.145523
-0.155503,0.297801,-0.145927
-0.145108,0.375367,-0.165384
-0.103676,0.29994,-0.147249
-0.196218,0.342003,-0.118923
-0.157519,0.328287,-0.0920239
-0.200982,0.365309,-0.0765425
-0.239834,0.366246,-0.107094
-0.280051,0.315456,-0.112346
-0.318973,0.257869,-0.103348
-0.312518,0.243774,-0.152003
-0.349989,0.252004,-0.165337
-0.373028,0.236148,-0.236511
-0.401762,0.115785,-0.251759
-0.422432,0.120543,-0.296565
-0.467372,0.0690599,-0.334104
-0.523902,0.0657833,-0.375616
-0.487486,0.0385408,-0.383138
-0.577662,0.0428848,-0.333696
-0.627251,0.00268831,-0.327527
-0.675735,-0.0463084,-0.347071
-0.714426,-0.0669765,-0.407193
-0.761437,-0.115827,-0.390791
-0.774488,-0.0931753,-0.3917
-0.789919,-0.0718215,-0.382738
-0.807265,-0.0783219,-0.367
-0.800762,-0.0844256,-0.357577
-0.795517,-0.0946263,-0.371983
-0.805142,-0.0569004,-0.364142
-0.776651,-0.0925412,-0.372818
-0.769815,-0.109416,-0.386825
-0.765318,-0.0571916,-0.386663
-0.735394,-0.0873604,-0.396109
-0.706994,-0.0906633,-0.43003
-0.667171,-0.0969905,-0.420859
-0.682248,-0.104726,-0.371796
-0.602139,-0.016849,-0.376785
-0.467638,0.0713791,-0.334841
-0.48225,0.111861,-0.22524
-0.486469,0.160894,-0.193939
-0.492572,0.178941,-0.149824
-0.417935,0.271628,-0.110652
-0.31961,0.285719,-0.158832
-0.292803,0.231122,-0.146616
-0.234058,0.257255,-0.149988
-0.167556,0.360732,-0.149088
-0.156166,0.349383,-0.122166
-0.126456,0.355237,-0.135788
-0.099969,0.342234,-0.0627309
-0.178035,0.391515,-0.145065
-0.182021,0.408661,-0.0697464
-0.143864,0.353281,-0.0374843
-0.0921997,0.280145,-0.11128
-0.168551,0.344459,-0.0861845
-0.1645,0.366258,-0.11632
-0.159074,0.323072,-0.116259
-0.174619,0.340319,-0.12173
-0.142391,0.278101,-0.198313
-0.117866,0.25876,-0.146644
-0.150662,0.344184,-0.0805763
-0.15285,0.367471,-0.1095
-0.171166,0.377635,-0.0664064
-0.126443,0.371609,-0.106175
-0.149238,0.348342,-0.0677504
-0.156266,0.307851,-0.105577
-0.11736,0.343616,-0.108095
-0.148489,0.35171,-0.0897091
-0.151352,0.310361,-0.0564953
-0.121426,0.346762,-0.187882
-0.105178,0.2914,-0.135638
-0.158682,0.320144,-0.0934059
-0.158106,0.314438,-0.101477
-0.168659,0.279177,-0.083812
-0.204343,0.271974,-0.0644332
-0.153372,0.275079,-0.130675
-0.161529,0.309302,-0.117045
-0.150229,0.333359,-0.0906639
-0.136735,0.315872,-0.120331
-0.16813,0.350596,-0.1311
-0.186824,0.320615,-0.141645
-0.163402,0.286404,-0.161612
-0.155838,0.26522,-0.123038
-0.159204,0.28433,-0.161554
-0.19732,0.252538,-0.112407
-0.20479,0.276456,-0.14
-0.228474,0.325764,-0.158726
-0.207382,0.301387,-0.152407
-0.226986,0.291191,-0.137566
-0.229088,0.336206,-0.111304
-0.203299,0.309814,-0.146679
-0.159705,0.264342,-0.158868
-0.17235,0.218407,-0.20704
-0.175258,0.223665,-0.218646
-0.219058,0.200847,-0.243797
-0.219873,0.268252,-0.213901
-0.11985,0.28114,-0.152985
-0.117153,0.30262,-0.118622
-0.139503,0.302379,-0.14318
-0.189093,0.31638,-0.169463
-0.173768,0.312677,-0.111351
-0.0991194,0.319423,-0.159217
-0.139736,0.293249,-0.127446
-0.160604,0.30658,-0.110978
-0.160474,0.295446,-0.166034
-0.134381,0.318566,-0.0859549
-0.106267,0.354251,-0.0757819
-0.106955,0.339265,-0.0680434
-0.120117,0.289182,-0.134476
-0.110305,0.37389,-0.130808
-0.145111,0.396448,-0.0745887
-0.120412,0.350033,-0.065195
-0.177753,0.345492,-0.0262871
-0.128164,0.381847,-0.158582
-0.146466,0.40021,-0.203175
-0.162878,0.379451,-0.141782
-0.140801,0.368605,-0.0433058
-0.119541,0.353842,-0.0745079
-0.133814,0.317591,-0.122001
-0.146444,0.31122,-0.14301
-0.134342,0.280489,-0.131246
-0.211111,0.28005,-0.111203
-0.299243,0.267297,-0.161027
-0.285499,0.249409,-0.140914
-0.386637,0.213226,-0.124474
-0.372511,0.226674,-0.176996
-0.368743,0.189986,-0.228567
-0.393392,0.171662,-0.278656
-0.498941,0.191256,-0.276715
-0.523199,0.132275,-0.271407
-0.525438,0.102278,-0.285511
-0.532662,0.143224,-0.361168
-0.589227,0.078623,-0.343601
-0.699867,0.0475302,-0.238902
-0.710023,-0.00506821,-0.296513
-0.746691,-0.0604903,-0.295725
-0.750499,-0.0520917,-0.360398
-0.752121,-0.0645332,-0.361749
-0.762678,-0.0940859,-0.323962
-0.733859,-0.0764763,-0.332854
-0.772816,-0.0845126,-0.329145
-0.779318,-0.0498236,-0.372796
-0.786441,-0.0111149,-0.389413
-0.789354,0.00374786,-0.339614
-0.761076,0.063765,-0.320307
-0.746438,0.0377041,-0.286067
-0.736943,0.124085,-0.281432
-0.715255,0.170675,-0.241251
-0.736452,0.24648,-0.125656
-0.693653,0.222805,-0.127972
-0.593985,0.241949,-0.247783
-0.557107,0.253795,-0.172572
-0.461355,0.193296,-0.179401
-0.315265,0.220631,-0.167025
-0.1858,0.25712,-0.189058
-0.119326,0.280154,-0.195912
-0.119283,0.275427,-0.154959
-0.142147,0.345999,-0.0908678
-0.150108,0.343467,-0.110176
-0.144068,0.347239,-0.0813251
-0.120516,0.313261,-0.0983584
-0.127253,0.288829,-0.0952803
-0.109123,0.34712,-0.107796
-0.101086,0.283386,-0.110685
-0.109946,0.273261,-0.116114
-0.135538,0.358982,-0.131163
-0.131814,0.354321,-0.144815
-0.104211,0.307472,-0.156102
-0.206881,0.254526,-0.155239
-0.119242,0.282393,-0.127288
-0.166721,0.347588,-0.074863
-0.137987,0.371813,-0.121733
-0.148344,0.301041,-0.0951304
-0.169762,0.279983,-0.0991702
-0.188563,0.254033,-0.117454
-0.16951,0.304107,-0.124538
-0.159429,0.339261,-0.140367
-0.141687,0.311831,-0.136082
-0.202454,0.292173,-0.155329
-0.179166,0.345178,-0.151763
-0.184112,0.337784,-0.120612
-0.189134,0.329695,-0.096163
-0.16494,0.260098,-0.129804
-0.156443,0.276788,-0.138258
-0.171304,0.343736,-0.127183
-0.153672,0.314751,-0.151648
-0.161004,0.360742,-0.0767615
-0.185573,0.298908,-0.124247
-0.158818,0.295009,-0.131843
-0.217901,0.311828,-0.118291
-0.191405,0.228778,-0.164207
-0.195513,0.326676,-0.130725
-0.183211,0.319522,-0.179386
-0.17629,0.269806,-0.194317
-0.147603,0.295992,-0.188815
-0.148491,0.303547,-0.23281
-0.195066,0.231044,-0.274
-0.189996,0.281818,-0.204185
-0.193167,0.27763,-0.164918
-0.153032,0.285706,-0.161912
-0.192819,0.314132,-0.195652
-0.204228,0.275087,-0.174224
-0.167447,0.2784,-0.186004
-0.249376,0.26324,-0.215505
-0.228765,0.294059,-0.164572
-0.268693,0.245316,-0.152339
-0.300323,0.228229,-0.246932
-0.256692,0.286092,-0.208704
-0.242359,0.225292,-0.234507
-0.280781,0.312761,-0.189552
-0.225106,0.221024,-0.192456
-0.253553,0.247791,-0.156332
-0.206258,0.300439,-0.153312
-0.13453,0.31785,-0.123839
-0.15748,0.331656,-0.130482
-0.155947,0.341368,-0.112593
-0.127711,0.304666,-0.0972954
-0.128984,0.307024,-0.117635
-0.177972,0.343439,-0.104704
-0.185775,0.292368,-0.165786
-0.217989,0.286131,-0.172353
-0.230245,0.280869,-0.185027
-0.265259,0.28448,-0.165579
-0.349865,0.225744,-0.12071
-0.345458,0.249941,-0.149065
-0.422883,0.218171,-0.146901
-0.443524,0.223153,-0.113822
-0.492863,0.207155,-0.0858229
-0.516415,0.199926,-0.109731
-0.369581,0.243046,-0.240287
-0.231923,0.320715,-0.31354
-0.533887,0.186161,-0.215957
-0.533563,0.11289,-0.207896
-0.558693,0.141078,-0.220702
-0.556584,0.158847,-0.27325
-0.552954,0.217143,-0.303909
-0.524325,0.17047,-0.274736
-0.550988,0.121647,-0.287525
-0.57868,0.0611306,-0.329474
-0.580275,-0.00798466,-0.317309
-0.632357,-0.0597868,-0.373387
-0.679262,-0.0751616,-0.396447
-0.725074,-0.0932016,-0.378052
-0.748765,-0.0262714,-0.364296
-0.753684,-0.0259899,-0.378278
-0.744972,-0.0737934,-0.420926
-0.717481,-0.1278,-0.381792
-0.740744,-0.0722559,-0.300839
-0.746004,-0.0540965,-0.284781
-0.728744,-0.0686568,-0.368788
-0.729282,-0.0791771,-0.372779
-0.739192,-0.0189266,-0.364224
-0.721114,-0.0355591,-0.357229
-0.703005,-0.0454822,-0.373618
-0.697599,0.0148538,-0.339409
-0.61282,0.0212625,-0.327286
-0.55824,0.0325979,-0.319006
-0.399027,0.0807102,-0.286095
-0.284579,0.218868,-0.212249
-0.171976,0.229373,-0.158227
-0.167516,0.285737,-0.130785
-0.176541,0.35894,-0.0790846
-0.189787,0.322299,-0.155657
-0.181842,0.269817,-0.184193
-0.192565,0.328102,-0.178332
-0.0954924,0.350619,-0.127466
-0.128668,0.277411,-0.123047
-0.177471,0.30013,-0.138994
-0.193415,0.305622,-0.171162
-0.14997,0.284181,-0.155032
-0.125113,0.322187,-0.127843
-0.143309,0.347015,-0.141493
-0.136768,0.34438,-0.132521
-0.147146,0.308959,-0.163447
-0.136284,0.296087,-0.148945
-0.145349,0.274999,-0.179833
-0.108073,0.330422,-0.132882
-0.138206,0.395,-0.0818606
-0.149439,0.331985,-0.121322
-0.105865,0.326868,-0.093135
-0.139085,0.298837,-0.124943
-0.182643,0.32802,-0.108078
-0.177519,0.297938,-0.0920532
-0.145455,0.302186,-0.104021
-0.144201,0.33797,-0.10191
-0.147263,0.339129,-0.0823462
-0.167631,0.292911,-0.116499
-0.127031,0.301849,-0.144927
-0.18462,0.286057,-0.114859
-0.132984,0.283187,-0.188277
-0.22087,0.278191,-0.174114
-0.238287,0.299875,-0.147807
-0.210941,0.314287,-0.174113
-0.232331,0.33682,-0.143675
-0.169067,0.379691,-0.0922377
-0.128473,0.383025,-0.105842
-0.0968211,0.355771,-0.132859
-0.110113,0.376939,-0.0431976
-0.175637,0.338425,-0.0997924
-0.201192,0.281038,-0.11715
-0.220829,0.275098,-0.15561
-0.165106,0.303042,-0.224728
-0.118505,0.266795,-0.194064
-0.172048,0.280002,-0.186597
-0.166782,0.259515,-0.220807
-0.219704,0.203247,-0.218329
-0.17189,0.275308,-0.15397
-0.179364,0.355208,-0.156126
-0.265316,0.311636,-0.148758
-0.169754,0.241733,-0.157041
-0.18944,0.272459,-0.17207
-0.208576,0.273561,-0.185567
-0.1612,0.259051,-0.159379
-0.126293,0.286928,-0.139908
-0.157177,0.305998,-0.170288
-0.154687,0.287021,-0.155927
-0.094299,0.280025,-0.0743987
-0.0831613,0.325849,-0.0702488
-0.0896111,0.292632,-0.114644
-0.111437,0.32194,-0.112555
-0.130876,0.301307,-0.0936638
-0.124827,0.319716,-0.0997999
-0.169127,0.366886,-0.11915
-0.152336,0.286492,-0.0668513
-0.158098,0.314448,-0.11051
-0.135042,0.34427,-0.0831204
-0.122332,0.31198,-0.101115
-0.128878,0.306611,-0.0881783
-0.141336,0.34936,-0.062067
-0.109967,0.36508,-0.0848016
-0.117996,0.36113,-0.129007
-0.130698,0.362397,-0.141959
-0.163556,0.313128,-0.111244
-0.137187,0.278158,-0.162536
-0.11817,0.401302,-0.126473
-0.0963374,0.36992,-0.134784
-0.167807,0.351152,-0.0903749
-0.166305,0.325322,-0.0955126
-0.202269,0.323601,-0.127051
-0.129483,0.308384,-0.137806
-0.12075,0.306313,-0.172564
-0.142056,0.350097,-0.142408
-0.18285,0.311338,-0.0865856
-0.164223,0.304375,-0.113697
-0.142752,0.35651,-0.088285
-0.159144,0.331814,-0.123316
-0.0588503,0.292341,-0.144081
-0.100068,0.301386,-0.0861276
-0.153179,0.346205,-0.134681
-0.0921882,0.35066,-0.0834764
-0.15351,0.307093,-0.0594503
-0.173672,0.289675,-0.126395
-0.132941,0.338843,-0.17198
-0.155581,0.327412,-0.0593331
-0.138499,0.303971,-0.087234
-0.10902,0.289315,-0.124658
-0.127467,0.348213,-0.0958657
-0.0943792,0.358253,-0.165782
-0.114134,0.361796,-0.0955795
-0.138671,0.316921,-0.087301
-0.107567,0.313042,-0.136193
-0.120951,0.301801,-0.149644
-0.128983,0.311656,-0.083656
-0.179069,0.286107,-0.151688
-0.112397,0.312584,-0.15546
-0.173741,0.301023,-0.146103
-0.161073,0.312297,-0.125635
-0.171542,0.357293,-0.133894
-0.153152,0.303367,-0.147219
-0.179536,0.329436,-0.153593
-0.16417,0.304206,-0.0858416
-0.107513,0.295165,-0.114148
-0.148177,0.339874,-0.121425
-0.14752,0.332393,-0.0716035
-0.17408,0.320968,0.00156228
-0.142612,0.331191,-0.109661
-0.133073,0.377202,-0.100604
-0.140567,0.379704,-0.081485
-0.126222,0.397845,-0.0603796
-0.128788,0.370776,-0.0824379
-0.0788887,0.325412,-0.13565
-0.11004,0.36251,-0.116589
-0.162025,0.3256,-0.102997
-0.0897741,0.327211,-0.151009
-0.152483,0.340548,-0.161871
-0.171864,0.332702,-0.145468
-0.146597,0.353191,-0.0931637
-0.11146,0.35179,-0.139842
-0.0838436,0.33928,-0.111866
-0.14886,0.314287,-0.147358
-0.189384,0.276088,-0.257949
-0.136524,0.287513,-0.210109
-0.161812,0.276017,-0.133123
-0.183428,0.269417,-0.142527
-0.216995,0.244231,-0.128739
-0.213459,0.28645,-0.14546
-0.196909,0.322588,-0.157901
-0.189594,0.324243,-0.195222
-0.212342,0.278437,-0.193551
-0.232138,0.268999,-0.154395
-0.198718,0.233919,-0.16015
-0.192509,0.233117,-0.159764
-0.208455,0.305406,-0.213186
-0.253268,0.288044,-0.204256
-0.292015,0.235637,-0.132365
-0.275373,0.237898,-0.218252
-0.269193,0.210623,-0.296799
-0.261707,0.119745,-0.307834
-0.298616,0.0915303,-0.279307
-0.369332,0.0877635,-0.251961
-0.390792,0.105592,-0.258432
-0.416105,0.146169,-0.297508
-0.401363,0.16082,-0.227981
-0.455164,0.170329,-0.230567
-0.432047,0.161121,-0.327217
-0.470656,0.181201,-0.299976
-0.500831,0.172308,-0.283742
-0.493372,0.0621731,-0.243353
-0.513722,0.0971108,-0.279071
-0.53781,0.15507,-0.272128
-0.500776,0.148515,-0.292971
-0.526035,0.149211,-0.284495
-0.546239,0.102184,-0.297035
-0.559176,0.0478528,-0.329704
-0.623689,0.0590679,-0.299821
-0.64,0.0591873,-0.277614
-0.652081,0.050924,-0.327483
-0.683162,-0.0154877,-0.337828
-0.687415,-0.109959,-0.349656
-0.720345,-0.060505,-0.378178
-0.720218,-0.0474573,-0.346563
-0.706132,-0.0826817,-0.405432
-0.712506,-0.0920162,-0.424804
-0.7462,-0.0086635,-0.322722
-0.74874,0.0240725,-0.281245
-0.69716,0.00541005,-0.341948
-0.695807,0.0110827,-0.376633
-0.715783,0.00165403,-0.357184
-0.708335,-0.051447,-0.368981
-0.708691,-0.0905871,-0.373012
-0.691046,-0.0507249,-0.351846
-0.678113,-0.0570009,-0.358473
-0.633773,0.00478715,-0.370253
-0.58534,0.103162,-0.343741
-0.550714,0.0831496,-0.330032
-0.562433,0.0510285,-0.317713
-0.563962,0.0859821,-0.308498
-0.58403,0.114531,-0.30605
-0.58201,0.109531,-0.273241
-0.61151,0.0627641,-0.307693
-0.603266,0.144554,-0.320041
-0.594178,0.162322,-0.333892
-0.633764,0.194187,-0.340402
-0.637642,0.150103,-0.29306
-0.635382,0.168369,-0.314684
-0.631178,0.170486,-0.352698
-0.654294,0.0523986,-0.388538
-0.656427,0.0543281,-0.454287
-0.721102,0.0296398,-0.512472
-0.769085,0.0432048,-0.502721
-0.755602,0.0740381,-0.521654
-0.730607,0.142473,-0.559501
-0.731981,0.0921643,-0.57469
-0.768566,0.0978775,-0.574751
-0.781126,0.0466482,-0.552
-0.786231,0.0273756,-0.558728
-0.771966,-0.100706,-0.469968
-0.794435,-0.120385,-0.432535
-0.794184,-0.0661971,-0.397957
-0.820468,-0.0755383,-0.328426
-0.835842,-0.0666756,-0.35647
-0.835744,-0.0970883,-0.300249
-0.8387,-0.0938749,-0.320706
-0.826587,-0.0401295,-0.355114
-0.831485,0.0192535,-0.373275
-0.817529,-0.0396103,-0.389535
-0.802927,-0.0249795,-0.38276
-0.761823,-0.087551,-0.382334
-0.734811,-0.102094,-0.38475
-0.758044,-0.0901476,-0.363592
-0.689119,-0.00855966,-0.351146
-0.501097,0.36821,-0.279817
-0.446261,0.556341,-0.181592
-0.47712,0.435387,-0.267795
-0.500201,0.303894,-0.231158
-0.518486,0.294106,-0.18156
-0.491162,0.36976,-0.170624
-0.468516,0.335919,-0.198805
-0.474193,0.343289,-0.200975
-0.437585,0.298131,-0.153278
-0.435351,0.254908,-0.106895
-0.467426,0.347396,-0.138272
-0.48176,0.429916,-0.0751808
-0.51046,0.448891,-0.0440742
-0.441431,0.510135,-0.275307
-0.439261,0.590852,-0.369184
-0.505288,0.699257,-0.273191
-0.504641,0.562275,-0.233039
-0.525996,0.347656,-0.256616
-0.498961,0.206146,-0.206587
-0.424785,0.21064,-0.201
-0.369287,0.23265,-0.151544
-0.274955,0.319209,-0.135835
-0.27562,0.261296,-0.12257
-0.277338,0.237671,-0.17254
-0.2653,0.255237,-0.232712
-0.219377,0.252062,-0.194467
-0.202174,0.30794,-0.196477
-0.235277,0.216247,-0.226609
-0.267535,0.205828,-0.248352
-0.321427,0.223746,-0.269677
-0.31344,0.22109,-0.243986
-0.330248,0.279594,-0.217342
-0.338387,0.339899,-0.188065
-0.237104,0.299686,-0.180516
-0.237722,0.289862,-0.175334
-0.22145,0.286261,-0.164139
-0.18682,0.325118,-0.157851
-0.237934,0.3104,-0.182174
-0.233034,0.273561,-0.222652
-0.206602,0.270005,-0.210203
-0.237969,0.267028,-0.124774
-0.212649,0.27786,-0.164809
-0.257965,0.208126,-0.203921
-0.171745,0.287921,-0.204968
-0.179603,0.323983,-0.185701
-0.137949,0.325297,-0.199062
-0.139076,0.276859,-0.213677
-0.19291,0.292577,-0.194228
-0.187116,0.287152,-0.125661
-0.157985,0.272594,-0.187847
-0.210713,0.246085,-0.241468
-0.229267,0.270279,-0.222354
-0.234566,0.309207,-0.156701
-0.153716,0.331488,-0.157046
-0.154506,0.317524,-0.199419
-0.253658,0.288028,-0.28557
-0.230875,0.287678,-0.185199
-0.192749,0.2308,-0.196222
-0.208786,0.299821,-0.193153
-0.200399,0.263499,-0.180836
-0.284143,0.310808,-0.18621
-0.191233,0.333474,-0.143568
-0.232834,0.254243,-0.169157
-0.196797,0.197578,-0.177514
-0.213029,0.315044,-0.0863695
-0.171086,0.270508,-0.142412
-0.195046,0.245838,-0.14639
-0.183157,0.2824,-0.136382
-0.163967,0.303751,-0.202717
-0.224761,0.240195,-0.158273
-0.228998,0.231757,-0.203857
-0.219019,0.306222,-0.17757
-0.205017,0.279285,-0.178285
-0.24228,0.287512,-0.133186
-0.19304,0.374694,-0.113241
-0.177046,0.302219,-0.166796
-0.241871,0.314051,-0.102886
-0.158967,0.291458,-0.12035
-0.143875,0.279576,-0.153354
-0.155845,0.312926,-0.141771
-0.174085,0.31898,-0.187749
-0.15827,0.322422,-0.178999
-0.145822,0.318131,-0.155349
-0.126429,0.299792,-0.142494
-0.0747211,0.321008,-0.0999362
-0.133041,0.345479,-0.0561397
-0.148251,0.324697,-0.101871
-0.122514,0.375263,-0.0716136
-0.144345,0.343284,-0.153653
-0.21207,0.359263,-0.149427
-0.22593,0.333047,-0.074052
-0.197654,0.350107,-0.142094
-0.164477,0.325608,-0.172068
-0.201888,0.367078,-0.0759374
-0.19942,0.348409,-0.0641118
-0.162788,0.356876,-0.104504
-0.173928,0.307706,-0.0963145
-0.138083,0.378357,-0.0557164
-0.134219,0.350966,-0.0582308
-0.104885,0.310381,-0.153145
-0.154856,0.336881,-0.135244
-0.14484,0.31754,-0.116801
-0.141825,0.310838,-0.136187
-0.183397,0.274239,-0.161582
-0.203025,0.284719,-0.130658
-0.180948,0.300139,-0.106652
-0.129109,0.316822,-0.140176
-0.103606,0.302106,-0.122469
-0.112011,0.32681,-0.174142
-0.136521,0.386814,-0.170851
-0.160084,0.35957,-0.124032
-0.159525,0.315323,-0.131094
-0.163034,0.312361,-0.143557
-0.164828,0.300952,-0.0806305
-0.156465,0.304811,-0.145734
-0.111713,0.358441,-0.118933
-0.175463,0.298826,-0.0997823
-0.193168,0.229433,-0.131143
-0.120838,0.303572,-0.111209
-0.127088,0.349429,-0.0917373
-0.161,0.296164,-0.156676
-0.19276,0.323272,-0.113912
-0.199726,0.370375,-0.128173
-0.16681,0.365153,-0.124986
-0.150919,0.356488,-0.12824
-0.110539,0.314175,-0.157093
-0.124085,0.313272,-0.109271
-0.180858,0.275679,-0.112293
-0.188755,0.266367,-0.149219
-0.158471,0.31015,-0.148127
-0.147368,0.347291,-0.126869
-0.173027,0.345573,-0.0640983
-0.16076,0.290783,-0.155739
-0.111685,0.368962,-0.167897
-0.163093,0.320889,-0.124435
-0.147984,0.296781,-0.118742
-0.175014,0.279717,-0.129522
-0.178075,0.365109,-0.139898
-0.168153,0.347655,-0.119112
-0.143915,0.283324,-0.135258
-0.0755929,0.356868,-0.125769
-0.144898,0.329704,-0.116466
-0.20317,0.325777,-0.163046
-0.189439,0.287501,-0.144866
-0.153355,0.325244,-0.151054
-0.152755,0.320084,-0.101377
-0.104353,0.323778,-0.0994871
-0.156918,0.326272,-0.0850626
-0.0959083,0.390136,-0.140143
-0.0920912,0.384676,-0.20999
-0.0675299,0.343752,-0.175836
-0.0938679,0.302937,-0.0938455
-0.095031,0.318586,-0.0995211
-0.123831,0.30314,-0.148646
-0.16003,0.30896,-0.129615
-0.129257,0.323347,-0.118426
-0.0714162,0.29777,-0.115811
-0.177671,0.291934,-0.102556
-0.175286,0.336232,-0.108218
-0.137489,0.392232,-0.12771
-0.0620035,0.387545,-0.158424
-0.100676,0.365897,-0.164541
-0.115444,0.372803,-0.170306
-0.14804,0.353608,-0.0580955
-0.137385,0.328147,-0.0973855
-0.0844956,0.321357,-0.0973212
-0.1337,0.314024,-0.107486
-0.122669,0.366351,-0.107612
-0.122696,0.355969,-0.0846288
-0.157458,0.372922,-0.0567435
-0.132476,0.376413,-0.121581
-0.166576,0.371687,-0.102161
-0.143868,0.334351,-0.0666407
-0.115273,0.344501,-0.077654
-0.11137,0.321898,-0.182032
-0.141044,0.307933,-0.132217
-0.145125,0.37085,-0.114953
-0.188465,0.357948,-0.0731187
-0.138286,0.316383,-0.0798555
-0.144715,0.31253,-0.126557
-0.159191,0.365878,-0.118233
-0.147861,0.305427,-0.13127
-0.136546,0.352893,-0.0971299
-0.0875252,0.342329,-0.106488
-0.0666658,0.349486,-0.087362
-0.0897979,0.367213,-0.139356
-0.16679,0.372078,-0.146534
-0.198729,0.33497,-0.160455
-0.195614,0.308107,-0.134302
-0.130053,0.36011,-0.155449
-0.111757,0.320378,-0.133007
-0.168152,0.333359,-0.131951
-0.199403,0.332805,-0.140626
-0.143248,0.308044,-0.164188
-0.146169,0.352956,-0.175524
-0.139799,0.33795,-0.185411
-0.177621,0.361324,-0.165286
-0.203894,0.352175,-0.0836255
-0.176593,0.307712,-0.151066
-0.24749,0.312112,-0.155837
-0.326642,0.323552,-0.164091
-0.404931,0.268698,-0.184972
-0.477833,0.306608,-0.189152
-0.534084,0.335836,-0.229394
-0.553266,0.372594,-0.257253
-0.579318,0.368366,-0.243436
-0.594244,0.349814,-0.23386
-0.66079,0.375425,-0.124322
-0.655813,0.258766,-0.257476
-0.67431,0.197902,-0.305759
-0.694775,0.180298,-0.267892
-0.717718,0.144938,-0.247644
-0.73857,0.171246,-0.186692
-0.783432,0.0590354,-0.275941
-0.810606,0.0755668,-0.361295
-0.806605,0.202759,-0.333628
-0.793452,0.260557,-0.197298
-0.778759,0.326481,-0.153184
-0.767595,0.311505,-0.189626
-0.780835,0.161639,-0.274946
-0.774381,0.149736,-0.240546
-0.803509,0.185209,-0.232009
-0.822234,0.223896,-0.228111
-0.811722,0.291451,-0.269298
-0.811642,0.23023,-0.310833
-0.809427,0.213392,-0.311232
-0.798591,0.273319,-0.380261
-0.795446,0.255901,-0.351278
-0.802835,0.231322,-0.217373
-0.818122,0.286582,-0.299108
-0.806086,0.252794,-0.327154
-0.810262,0.256554,-0.284933
-0.83747,0.31309,-0.207769
-0.82385,0.238835,-0.326638
-0.823015,0.199188,-0.366489
-0.836228,0.298411,-0.256269
-0.814801,0.316369,-0.306393
-0.806079,0.240698,-0.3491
-0.791684,0.245175,-0.405118
-0.751359,0.304523,-0.447223
-0.717282,0.3188,-0.445718
-0.63303,0.394958,-0.528512
-0.605668,0.485523,-0.458962
-0.655153,0.512279,-0.25061
-0.650118,0.549098,-0.155002
-0.632745,0.45345,-0.150774
-0.61584,0.449854,-0.147455
-0.606766,0.46598,-0.0879668
-0.589148,0.417394,-0.0592584
-0.570913,0.430771,-0.020864
-0.525571,0.446901,-0.0126699
-0.519311,0.389064,-0.035291
-0.476396,0.352418,0.00241544
-0.36946,0.296358,-0.052559
-0.356019,0.298034,-0.0555169
-0.320847,0.264121,-0.0415989
-0.286479,0.299836,-0.0325317
-0.218496,0.316841,-0.0822613
-0.228186,0.306411,-0.0506229
-0.176913,0.296551,-0.133642
-0.141997,0.401518,-0.201575
-0.146881,0.393352,-0.195508
-0.131551,0.336047,-0.132172
-0.130824,0.278371,-0.151446
-0.201634,0.281204,-0.171747
-0.196884,0.305725,-0.216879
-0.205639,0.303523,-0.192984
-0.214223,0.261653,-0.197929
-0.202876,0.257319,-0.210227
-0.245532,0.232051,-0.174191
-0.263119,0.271336,-0.150373
-0.225598,0.239484,-0.172434
-0.291563,0.239755,-0.159137
-0.256658,0.260798,-0.14415
-0.184327,0.27788,-0.112372
-0.218423,0.283119,-0.18196
-0.246572,0.286661,-0.192169
-0.263405,0.233899,-0.17043
-0.312922,0.259349,-0.109618
-0.246861,0.303034,-0.208342
-0.198548,0.235894,-0.199489
-0.218806,0.282272,-0.210022
-0.277335,0.298118,-0.143511
-0.248177,0.289886,-0.11196
-0.194103,0.242398,-0.100414
-0.18989,0.244718,-0.104225
-0.23616,0.291518,-0.125342
-0.272344,0.331271,-0.133577
-0.266834,0.290145,-0.145323
-0.268531,0.252481,-0.161107
-0.298998,0.203001,-0.189545
-0.297014,0.251894,-0.174504
-0.290525,0.229507,-0.174172
-0.277715,0.289534,-0.116062
-0.217417,0.289246,-0.104294
